usuario_id,musica_id,contagem
1043,35119,29
1215,16150,22
425,34253,13
1373,17827,58
950,15194,62
698,7862,14
502,45003,45
1734,7732,55
1008,24657,100
1307,5644,78
1097,33371,82
979,35956,95
771,27725,14
978,43112,71
1644,16904,66
1858,26632,79
312,41499,55
1735,251,90
1435,23602,14
828,28684,55
920,8159,5
1157,44246,59
888,22108,84
248,38750,82
1528,31149,76
713,18852,13
1150,32078,56
1396,45309,33
1766,37153,43
913,30666,11
1701,24673,64
1274,17081,59
247,3680,100
523,21348,42
297,43151,10
39,40310,82
801,44232,99
1327,4447,43
1940,16005,25
14,2671,57
1420,32537,72
1165,1945,69
1186,7585,99
1143,27984,52
437,20332,55
1005,29247,44
1454,42150,48
482,1700,71
597,26886,77
1542,1428,6
1128,49466,87
1585,16538,86
731,34328,46
361,4431,12
1156,17306,61
758,36209,4
168,34404,90
1634,32881,33
1173,9357,65
1359,40039,14
1032,9142,67
1080,2632,6
1864,1760,11
1858,3977,88
1851,16361,50
1974,303,27
1667,36751,40
893,44609,100
1094,3128,18
1512,10686,48
890,25554,22
273,7418,93
1645,48847,98
1497,4794,7
956,48327,76
1358,16653,79
1651,35823,92
1088,44355,46
672,35467,92
209,17086,71
1304,17769,18
1396,39838,54
100,47928,63
1745,1179,64
539,6086,46
1223,31425,70
1118,47826,78
594,32931,51
473,35128,98
1418,12995,82
1671,20307,87
898,16582,26
898,15624,90
286,4885,20
1463,42361,68
1958,39916,56
5,6240,79
1290,30662,57
672,23908,5
1879,16177,32
189,7659,42
13,44168,65
1896,1572,64
1925,34182,83
1556,43257,68
1145,11884,96
272,30057,13
1682,33644,41
15,25384,6
1694,11773,12
1759,45149,3
1022,49396,29
535,27394,97
1218,49319,18
462,29715,36
1746,24978,94
1398,39110,37
823,9934,51
1970,41426,81
1144,4777,18
1309,9064,19
175,48434,58
276,25879,32
1212,6180,3
582,14970,17
221,22614,28
356,2775,11
1308,44401,17
1528,25804,45
1438,35696,15
1610,34891,42
470,34674,62
1717,30066,44
32,23706,91
1476,44754,14
550,4495,56
1894,43963,96
796,5508,45
820,24332,19
131,16112,2
1779,37409,53
340,16987,8
778,32583,96
1490,4972,74
1136,19307,24
1378,14586,5
132,36878,30
1461,16634,16
620,23633,46
1625,45189,50
398,12380,75
187,19600,49
1229,27452,13
1921,10774,68
1021,35349,8
825,34838,6
1626,49510,35
742,8994,64
1181,11491,68
942,18173,21
917,46967,76
1123,33131,5
1761,35110,17
1515,39340,74
1135,7270,17
1116,22791,5
1603,35686,6
672,18778,69
838,3701,34
1107,11698,69
563,27234,26
1399,11570,81
1259,33334,100
1184,5921,60
1637,33072,35
386,5610,22
267,29874,56
1691,1343,63
1455,48689,50
1216,41445,78
1920,46709,14
1878,35868,81
529,18648,2
271,37959,68
861,11965,42
1100,40221,4
314,7490,83
861,5940,77
988,46540,22
664,20916,33
171,28124,84
1908,19231,60
794,36636,100
168,31577,13
858,13155,69
1665,36248,44
359,32779,48
1363,22660,90
1196,21112,19
1801,6670,33
1622,4768,83
935,41514,95
546,2976,38
522,37476,86
264,5094,50
1323,30086,22
1331,22372,74
1541,32973,49
1692,33475,10
1762,36376,76
1882,44102,53
353,49018,42
1347,44084,60
141,40017,4
908,12252,96
377,38700,59
1929,2527,83
845,48644,11
1681,8580,75
83,39388,16
1333,36574,49
32,48044,23
1972,42395,14
44,18558,45
1231,478,14
838,23435,88
355,6321,70
524,27777,42
1937,30580,58
607,43549,22
1528,37303,66
753,14269,68
1246,31782,50
809,27012,76
1851,33999,80
308,41781,10
689,37054,58
556,27986,2
1687,19038,6
1374,26173,52
406,22252,3
861,22468,47
868,43023,89
1813,3017,61
467,17655,4
1357,30291,86
1858,27636,46
1619,6042,89
201,16246,41
83,3578,9
346,10048,46
1338,7715,81
943,37804,39
307,43456,71
1289,24305,15
1861,41980,50
721,41954,43
1351,24527,20
577,21786,86
1807,44308,71
630,11082,59
1357,29689,87
1428,10372,68
1808,25941,73
710,31276,40
1033,48238,84
656,16574,77
1638,35792,21
255,20175,4
1202,33732,75
1193,23477,50
145,30213,1
225,19119,59
544,19762,31
1383,46938,32
1139,31512,95
1803,37368,13
1355,42700,43
952,20664,94
113,1132,59
1667,18045,70
655,15745,69
809,16353,20
1209,23617,74
1780,7283,71
1660,21702,41
822,36559,10
429,40263,60
743,12789,75
1426,26153,62
762,20701,16
347,43401,87
1953,1432,11
981,45499,65
683,36057,5
305,29759,32
1548,49733,67
1609,1944,90
1996,49831,95
594,8018,32
1767,24591,96
1197,32992,95
977,43107,53
751,19596,81
1644,31951,79
1350,23014,78
1381,8447,77
1214,37489,88
333,42342,96
673,40046,4
720,31451,58
458,190,87
80,21852,55
414,18259,6
1087,34266,43
1594,34421,53
28,350,55
1570,18460,27
373,449,22
507,36855,19
46,24128,30
883,16614,74
647,9625,61
1925,29513,54
1917,27313,13
1135,29715,44
1308,6394,24
1729,43084,28
1875,2504,10
199,36873,97
289,16508,64
525,5394,13
1123,39984,7
196,4920,56
889,22369,13
1496,46710,57
655,4254,13
683,45137,1
1400,48333,46
886,26975,62
830,22056,95
447,42228,66
627,21301,53
1131,10389,9
404,40738,6
1466,4435,43
787,24892,68
1228,30790,42
107,22797,84
602,18086,72
527,30713,37
823,19471,97
1134,11945,78
102,21310,68
127,29420,28
642,28149,85
680,30214,93
1851,25060,44
1232,49606,15
844,15022,83
1017,6120,74
1126,7898,61
1553,17099,43
572,9122,44
590,26692,55
1974,5134,79
206,27296,27
127,2466,79
1024,917,24
1056,25606,73
1165,48210,92
684,2491,79
664,4096,77
1194,34448,8
25,45520,77
1215,43232,87
935,40203,76
505,945,80
68,1445,63
1877,11986,2
507,29608,9
1904,12286,22
399,40449,37
1997,47791,36
1388,44691,79
845,4444,31
1829,32182,68
990,28653,45
1690,22321,4
1449,31236,84
854,29729,64
600,3174,42
314,31096,4
857,10874,17
1556,31195,16
266,3776,44
760,2957,35
455,4597,28
1168,43294,83
958,33637,90
677,16429,21
909,50057,12
24,7170,37
1762,37626,74
427,46996,95
1350,7201,90
947,17155,48
1583,37068,46
699,24145,67
1909,34864,42
2,48918,9
1804,8431,46
1477,40735,24
1372,4230,31
662,19598,72
1880,41897,33
579,9838,17
994,26367,4
666,38611,55
1457,13293,78
243,1092,44
1844,23522,72
1586,49247,100
1306,41187,94
1802,38191,29
289,20924,52
793,6829,29
152,20253,72
1185,14785,69
1698,14338,96
1188,12075,81
446,4832,89
626,47765,48
800,15202,14
138,15318,54
1776,8784,72
1909,8940,29
1850,809,2
1684,14970,71
624,49522,24
844,49672,36
881,43432,20
759,26624,3
1690,23157,65
1053,18523,57
295,22774,64
277,8938,29
227,7342,37
334,17589,64
314,42503,27
1602,2205,63
1233,33882,91
272,11145,2
739,38950,50
88,34018,56
1745,47476,75
946,10780,77
668,28378,77
1897,10356,83
1150,5050,65
617,46426,3
1966,50048,25
1177,26775,81
409,25266,50
1541,29098,66
749,18459,100
960,4531,7
1774,34774,68
703,31425,23
171,14573,17
1183,40094,41
236,30109,67
1918,45144,65
1720,25780,26
972,20708,13
417,37331,37
1076,43481,47
1963,22898,53
1974,21141,66
979,48723,85
737,14053,42
1574,4955,93
1884,23056,79
988,27702,100
324,39487,7
1041,34689,44
597,46009,27
544,35356,16
1601,11270,8
297,32744,13
1114,29287,67
212,809,14
647,11250,19
764,45548,41
1148,30418,24
62,15125,76
456,33747,77
734,28685,5
806,5679,31
1231,10783,18
1002,4277,95
913,40187,47
1777,37698,60
911,4857,35
1688,34678,2
688,46137,28
1778,46811,46
53,6665,77
479,28643,2
963,32598,68
1438,42592,57
152,43469,84
814,14689,43
1250,43735,4
664,41822,54
961,24539,51
311,13747,83
1114,42622,18
903,39880,65
1162,22670,15
37,49033,94
71,21067,4
548,297,69
1944,15312,62
1549,29187,16
783,40252,64
1618,41657,14
410,13440,62
1593,1418,2
135,49234,25
1552,41766,18
63,38754,78
1564,2917,88
748,46503,94
1761,12948,22
200,21937,13
1470,29674,81
1316,20070,79
572,42004,87
1382,24168,92
1999,9650,68
400,17338,43
1388,17417,82
1067,7769,69
1736,8734,42
156,26844,52
108,40784,50
1235,23746,9
885,29819,84
1369,46640,53
1817,8112,86
1925,34137,41
1787,13892,57
620,38375,8
1619,23593,54
1987,37580,90
575,38861,40
1151,6184,10
1365,21370,70
1632,37800,62
372,46453,23
83,10754,43
523,16368,22
1900,29842,29
1965,33070,35
2000,27992,59
772,46068,4
1884,13480,85
850,27962,14
597,39624,59
1658,29334,16
1739,5081,24
644,3440,9
1436,26661,47
473,48440,95
1666,13922,67
207,45760,42
547,24561,77
1508,3615,97
368,49685,13
908,3443,66
565,48452,43
1155,24354,49
1412,16160,67
424,42506,44
1091,48419,85
1713,48840,20
135,47474,54
291,11613,86
1449,4542,13
1257,35369,47
1677,19694,85
1906,27273,77
690,17871,10
1168,20807,28
1996,8326,93
1262,20180,99
1798,28271,74
556,34609,87
59,31969,33
680,3923,79
1276,29150,23
1288,39170,76
621,24933,9
106,17754,98
1923,11366,48
744,39494,43
1921,1963,77
493,37445,46
40,16520,35
456,42743,87
776,35715,49
312,15877,76
680,43280,41
1853,20817,64
171,17406,35
1737,16265,81
509,27830,91
337,380,64
1793,32336,4
1824,4056,88
1420,10277,25
1513,16314,81
782,35487,23
1676,36758,29
1257,912,61
1962,42278,95
1536,23923,76
1043,35070,59
22,40652,62
1983,47283,1
879,15667,45
1961,3057,26
888,3304,56
488,33453,23
800,8078,21
938,1581,71
1437,4534,25
1957,11578,20
894,21757,68
1103,28282,56
936,36249,26
910,17498,80
1714,40393,20
1094,34634,78
504,23716,37
380,27457,10
1814,33656,20
1032,17440,87
1879,44332,51
203,39954,48
771,17001,4
1966,40983,69
837,3185,23
581,29540,75
1465,40064,13
1768,8918,16
150,39359,36
911,6008,100
907,41335,42
705,2917,70
1330,47076,36
427,48725,24
1017,21465,56
1839,30725,6
629,17556,74
289,25790,46
259,2608,83
310,16896,49
54,30247,75
1118,6155,2
1258,22902,66
1223,37246,2
1866,19274,3
1645,14452,55
1489,10202,19
975,15495,90
1019,3760,56
1948,18230,72
1572,28407,54
993,23099,28
371,39002,9
444,46235,100
1342,15906,13
751,44455,75
366,7899,97
1277,20367,49
809,14389,41
123,1254,87
194,34176,10
853,12771,64
1503,27831,11
438,34401,61
1407,48886,33
1640,21339,26
665,47874,38
1570,42217,77
134,38668,76
1812,25416,55
1061,33097,7
195,21413,37
1414,23258,49
818,16023,97
315,7114,69
630,26188,85
1318,33156,71
1903,13417,3
67,37195,69
821,5932,22
1431,12405,75
1025,23800,98
566,20861,83
1846,30832,10
1762,34080,22
1594,3384,10
845,34685,2
126,5476,89
513,36842,30
1535,28243,29
412,48220,69
1154,43095,70
1793,27647,84
745,36671,14
542,48722,37
1294,144,55
1402,6706,100
78,9675,28
615,31725,8
233,24670,11
239,39351,42
1247,22091,1
1528,33782,78
925,28436,59
1760,30562,15
1077,45537,20
691,49743,6
1114,27344,97
742,43358,24
154,39453,14
442,6867,50
513,26017,13
1083,23607,100
1458,47840,45
1444,10699,70
673,47671,88
1744,45331,100
1442,35507,69
506,30544,8
208,22713,53
1423,30484,97
97,27003,20
60,39562,25
517,3531,32
1062,31382,5
644,46167,58
131,16471,48
1712,15392,16
833,29512,81
778,35490,35
1314,35385,37
1967,35081,47
1974,1003,9
1135,8393,92
1335,8068,93
1113,36926,77
1347,41024,16
1204,5877,69
1447,49952,4
466,19440,21
416,35215,77
843,6169,48
1929,41535,65
1896,28447,1
1535,40800,43
725,49114,64
1099,15426,80
1406,13343,5
548,45618,74
1686,26979,12
592,5583,50
79,4151,40
549,30023,100
1759,16056,55
422,6544,59
388,21659,67
1455,40628,42
58,48038,48
1443,9700,25
1720,42349,32
1600,27960,72
1743,24269,20
1917,20606,49
550,18607,95
456,9125,33
961,14632,72
1144,41391,9
1978,13586,23
10,26171,70
1599,22392,40
369,23644,93
1666,16679,51
1055,44454,10
1870,29656,44
816,48614,73
1969,45459,20
1077,2892,51
1134,12920,38
894,12732,97
75,4915,62
936,44915,62
26,47782,12
1205,1179,5
1023,46380,77
1376,45125,83
197,25496,79
535,24262,38
1132,28180,17
195,20920,44
906,30340,67
1899,35951,31
1102,45471,10
576,9136,82
216,29969,100
175,1181,100
1216,7277,35
1451,11226,28
878,33741,62
77,22264,51
1032,48161,94
1814,10747,26
658,25048,20
1544,13894,86
1930,46523,75
26,30573,4
571,25265,86
1082,35909,20
1714,8682,45
49,26646,1
1446,3637,3
312,2094,25
208,16228,16
735,18055,76
1588,2900,16
808,29244,24
1976,40444,52
230,31195,67
1526,30743,19
1630,8258,67
1388,4930,82
851,42106,68
1983,8102,52
1976,26992,74
95,4472,54
12,43171,61
1192,24392,71
1314,29190,68
1218,29460,51
427,29813,40
1502,28081,22
1748,20439,87
728,7197,83
833,44376,54
20,26491,90
1149,28711,24
545,11077,83
124,25577,25
1183,2359,78
568,10260,25
1129,29525,28
1312,6631,14
961,24473,92
1728,17200,14
524,10975,17
507,5343,69
722,22117,60
1891,25645,13
1801,43224,24
1379,32658,23
270,513,38
417,45037,5
643,16575,70
1247,2879,54
1835,36262,48
1024,3495,88
965,23088,87
345,23372,80
348,18516,78
1795,43698,31
1337,14933,98
1432,16565,29
1285,17103,18
825,18167,41
778,14504,60
1052,32207,57
871,42714,89
61,688,42
1063,8434,67
1823,32502,21
1965,3689,56
1157,42613,51
367,8012,81
1272,15460,54
1028,13487,4
987,37991,48
505,17326,95
1781,1630,18
1371,1040,42
703,20734,43
1192,10926,39
53,7167,82
1582,36479,8
564,30983,8
759,42726,6
1382,48740,1
614,20121,2
535,45822,22
1038,44293,63
32,4700,73
534,39715,30
1650,33187,80
1614,31048,72
505,22968,88
329,46781,17
1140,36289,64
1660,22304,34
710,42499,86
425,27369,99
2000,997,32
314,38193,16
1649,2180,92
105,25722,95
1537,35500,14
1992,42779,63
250,14898,58
436,31907,72
943,32412,13
1948,44486,84
270,17864,5
312,12235,16
348,25873,65
1031,38106,7
449,19699,61
1204,37845,41
610,34954,15
1023,27176,39
1976,11603,47
1726,40923,31
1007,26959,26
729,34006,64
1951,42953,52
733,40173,71
858,13425,65
448,18188,13
694,42417,98
1058,4171,19
1063,36959,68
194,37961,75
305,35705,45
285,2573,48
1734,37627,42
1173,29252,49
583,18303,12
1646,24044,70
1318,37397,87
1318,19531,75
923,48844,56
1208,44688,25
312,35524,35
545,5524,5
176,47028,13
278,29327,46
1533,2921,39
1400,46222,70
863,4433,95
47,42298,76
395,6593,100
1587,8735,96
133,31864,69
752,31710,17
782,6698,29
423,39610,32
1018,5805,93
1637,44920,45
1730,1197,76
1170,32771,30
705,24286,86
875,47607,15
1596,46393,51
916,20352,53
384,8961,69
24,45860,9
1029,2721,68
1518,44454,48
256,22821,80
575,44137,69
414,16682,50
501,24542,7
738,4981,99
556,29025,88
130,31846,60
789,4308,90
1293,26794,75
1753,3809,64
203,37521,95
1165,26688,10
176,18469,44
969,27999,96
164,37001,18
116,36627,90
1655,21419,72
1389,17970,50
426,49069,3
975,46136,26
1721,27475,69
188,33351,87
595,39285,66
1046,119,95
756,39010,42
593,16211,30
723,6400,37
1484,9536,14
205,35675,96
1234,860,63
1527,24701,92
370,30668,11
1912,2642,39
1769,38316,99
669,43607,70
1587,43781,26
1502,27116,66
487,16527,36
1886,29153,69
1006,4490,71
909,11803,75
1992,39274,27
573,1141,92
1847,47370,64
982,29469,34
610,39494,98
1335,26992,35
284,22244,2
1636,10798,79
1986,27717,51
216,18925,43
1684,4486,73
1313,42104,18
444,21215,74
68,9103,11
1132,16484,47
38,5028,1
617,22089,81
812,20236,94
858,45921,84
582,13610,17
987,43691,91
478,16732,26
1493,2140,48
1812,10778,92
1016,29692,56
938,32746,9
1010,45262,79
762,35186,2
1532,1574,6
220,15248,23
1327,4941,17
910,49668,98
449,21815,11
520,46792,67
1155,34988,3
358,47117,66
585,43195,27
224,27209,43
39,25124,10
1286,35865,22
1195,18795,48
1390,29771,75
964,41817,81
23,16280,86
1266,28629,59
1219,7163,19
1620,22788,25
1143,45191,17
1590,27242,55
1915,26104,97
341,36934,49
4,22083,30
1074,5301,17
702,35469,5
554,48108,28
489,10177,34
1595,10063,32
1948,17906,69
489,18549,11
1767,26772,82
1249,1187,51
1299,2815,74
325,34812,21
1858,34893,71
286,36313,80
181,32773,39
244,18381,65
188,19214,93
468,15486,100
893,94,47
140,28766,63
1795,12396,93
389,36539,16
1762,41583,77
1081,35203,52
1954,31117,97
398,35308,59
1658,29111,67
1426,37427,76
1440,39824,38
1355,15827,82
881,5541,16
444,8317,28
786,26960,45
733,9188,42
1558,25114,7
1662,35444,70
837,28917,63
599,6083,58
609,43470,13
1817,9888,95
1563,30515,3
1987,4472,29
119,44431,3
807,33227,27
304,3169,58
55,26098,45
1697,25695,67
1920,3734,78
3,10303,79
1332,30323,61
77,28141,83
1883,46107,19
603,39605,46
1377,31303,54
1765,7205,15
610,17779,11
1145,36473,97
329,24302,22
84,14480,35
1673,23125,39
1633,38930,2
189,28016,8
1493,36686,88
713,17141,91
13,45212,28
1513,28790,50
1445,10259,76
522,13969,25
456,5037,84
1949,6909,46
803,27390,2
1601,33556,37
795,1137,33
751,22118,12
1336,3990,58
78,39677,45
448,8314,8
1645,40020,94
1951,32317,22
1650,2997,64
1942,47568,95
438,34754,66
242,12913,34
489,31396,31
1136,31687,94
1582,40298,59
655,46769,36
749,31141,82
1959,29686,23
1318,11443,39
1349,14931,94
122,44130,45
377,7819,79
1580,42147,16
1531,17236,98
585,41388,63
47,4797,14
1221,42845,64
1636,8086,21
893,8790,9
1061,33546,54
735,13134,6
1728,29787,32
437,25530,59
1094,18243,22
1863,9976,59
1195,8204,92
1345,26205,40
1948,20116,57
640,40581,27
1004,31700,54
972,29214,47
1765,12222,93
277,44868,99
1037,36219,31
691,14190,42
1096,10045,81
186,20724,8
884,15699,97
1376,41729,28
1174,39380,78
1982,6746,23
1180,28407,21
1740,10824,20
478,38414,27
1174,31177,100
109,35373,15
560,41679,73
1937,46060,3
1107,21079,3
421,5093,62
1255,35856,38
324,37811,69
1261,49649,99
811,6980,54
1952,41337,16
1234,40262,26
788,30197,4
1796,17970,78
1598,37151,56
784,34132,5
1381,34707,38
346,47457,76
122,42315,49
1981,28574,100
1914,43574,8
724,33822,70
359,43502,44
1564,43063,26
623,12386,54
451,4278,23
305,8547,1
1687,30984,29
1436,48868,29
508,14121,13
1567,10826,37
471,15384,7
1066,13694,93
933,6089,54
9,26976,75
550,15487,81
278,33145,22
1873,46404,44
1146,7134,8
1345,20418,21
1566,18533,12
507,36091,14
1578,11367,55
222,34882,62
1733,2464,45
667,35025,2
422,42240,88
1473,43688,60
1841,15110,30
295,30229,52
1944,12143,43
1982,10569,30
1642,24387,91
1236,33729,3
1929,34420,21
828,24142,40
996,32658,80
497,47792,98
1770,13432,14
1935,38231,25
1230,22912,93
1753,640,76
1691,14952,38
350,56,54
556,39782,29
213,45930,41
1121,39697,49
323,37221,5
1124,39427,65
1777,12374,42
990,45673,21
676,37805,81
1953,8310,27
1348,16595,73
1641,38656,42
173,14260,81
1294,35141,44
216,17111,40
1332,45901,52
432,2035,42
1830,3238,34
828,8530,78
633,14345,5
1755,48734,30
698,18925,97
1962,6735,57
383,11662,98
1174,12385,12
529,38519,68
1249,4987,29
529,47516,30
706,221,15
81,42424,71
471,14165,47
866,25571,91
1046,17521,40
179,43157,12
1183,4960,8
1830,33068,49
1184,31021,96
1538,44353,75
1510,12028,73
982,43194,39
1259,49860,35
218,41013,9
1708,2307,12
1925,13988,26
711,6191,79
833,35111,56
1254,1188,7
1308,30099,100
1933,21015,94
1942,22296,14
1947,47956,32
785,21341,42
168,49744,32
1357,49538,21
261,28309,5
741,2905,63
1113,48308,11
232,20425,60
365,22419,72
1054,10915,74
422,30722,67
84,7436,47
411,18748,11
1236,17110,27
359,14335,45
1118,32657,72
651,42420,29
772,1895,100
74,27003,1
1446,47684,41
1875,37760,5
585,8316,21
1186,11961,64
991,37588,89
1060,33387,91
1487,17492,54
1513,21964,72
240,17681,25
225,4738,93
336,10883,79
1226,10253,57
643,33702,34
204,44560,91
1816,45790,47
1154,43765,17
1996,44421,89
1922,33281,49
1358,12387,19
1113,4783,92
137,2086,43
684,8665,67
1780,30087,46
385,49944,8
987,22175,81
1876,23615,53
697,19180,27
1239,4580,76
1943,2793,37
1699,42137,90
1163,32089,22
484,35147,40
1074,11479,20
977,14864,30
1714,4343,28
1068,45201,48
354,39017,85
520,29499,39
77,47146,85
859,23907,71
561,34825,31
352,31437,26
381,28011,71
1697,12469,21
1185,26671,19
512,6418,81
33,13610,91
1383,27382,84
981,9865,76
854,8146,90
1915,16868,59
1350,19451,3
1387,31531,77
775,7403,71
1079,18518,38
314,31706,86
605,45239,91
1122,45859,57
1306,49281,7
1924,37960,70
1253,47942,29
1992,44665,95
1424,40591,27
183,2869,79
836,42968,47
547,49316,60
21,29072,48
823,3793,8
1518,32992,32
584,20678,76
1495,32313,25
892,19332,8
1346,28940,35
1245,23139,69
1326,24937,20
1311,46916,34
1349,9150,35
683,6169,95
1583,39730,66
507,43789,3
1195,38743,86
1691,16994,36
1044,48054,99
1141,2226,33
258,33549,28
1529,31180,28
1906,35848,85
1851,43899,68
1058,6052,88
643,32879,33
149,12725,82
1569,35048,80
610,13636,65
1014,47276,7
836,32002,29
581,25683,52
1228,44847,19
35,32390,59
766,5147,9
1400,14833,98
916,31057,9
1557,41599,78
785,9576,39
1178,39045,41
726,33085,24
233,47273,6
1773,2551,82
352,37027,30
1550,34943,42
1248,5906,31
1716,8743,61
1146,6981,46
550,27194,85
1081,22025,42
1673,20885,45
658,25606,10
1124,401,100
803,38743,69
269,3276,60
10,46111,18
677,29212,14
1392,11069,98
1401,11110,25
1741,26869,84
843,15941,56
1217,16277,1
375,12676,91
995,14347,5
750,31415,40
1109,5081,78
31,17309,49
368,30362,59
494,22359,100
1529,5894,19
978,7772,100
808,3630,47
1483,22429,22
1211,31367,9
549,33414,57
1072,2083,57
1450,29623,29
1783,39752,99
882,34326,45
1143,833,52
25,11916,79
1599,37157,97
95,20202,85
916,20462,26
1492,6596,80
1494,5463,83
1836,43930,23
1606,46774,55
1149,19048,30
463,30251,14
1762,11406,67
1686,8038,71
727,8747,67
757,15058,19
1689,2813,60
433,15442,38
654,44709,53
1861,32945,55
992,37136,57
67,35082,89
1055,46512,32
1436,45454,60
1938,47628,88
1060,8824,82
1003,40180,39
1958,32363,15
137,41050,86
1958,20065,44
1047,24783,97
1351,47033,83
147,15473,27
32,22038,77
1277,28493,60
1408,17287,13
1064,16393,97
6,10958,51
1939,34393,85
615,29376,40
1288,31096,55
651,39987,53
753,49397,80
1726,5896,46
1070,10047,67
1346,24585,35
523,31597,93
1725,10684,91
109,2395,92
1801,13505,83
1383,27619,74
862,12931,65
877,38094,68
20,18779,54
1932,4349,69
678,9060,36
1521,1593,40
1019,37061,41
1352,8317,53
1160,21884,27
1595,26385,51
860,42176,26
629,22126,98
1142,22974,52
721,48178,31
561,36918,78
1431,9063,95
412,11762,82
